672,3,3188,10.967268
673,3,3188,10.955429
674,3,3188,10.943626
675,3,3188,10.931858
676,3,3188,10.920125
677,3,3188,10.908426
678,3,3188,10.896762
679,3,3188,10.885132
680,3,3188,10.873536
681,3,3188,10.861974
682,3,3188,10.850446
683,3,3188,10.838951
684,3,3188,10.827491
685,3,3188,10.816064
686,3,3188,10.80467
687,3,3188,10.79331
688,3,3188,10.781982
689,3,3188,10.770688
690,3,3188,10.759426
691,3,3188,10.748197
692,3,3188,10.7369995
693,3,3188,10.725836
694,3,3188,10.714704
695,3,3188,10.703604
696,3,3188,10.692535
697,3,3188,10.6814995
698,3,3188,10.670495
699,3,3188,10.659521
700,3,3188,10.648579
701,3,3188,10.637668
702,3,3188,10.626787
703,3,3188,10.615938
704,3,3188,10.60512
705,3,3188,10.594333
706,3,3188,10.583575
707,3,3188,10.572848
708,3,3188,10.562153
709,3,3188,10.551487
710,3,3188,10.540852
711,3,3188,10.530245
712,3,3188,10.519669
713,3,3188,10.509122
714,3,3188,10.498605
715,3,3188,10.488117
716,3,3188,10.477659
717,3,3188,10.46723
718,3,3188,10.45683
719,3,3188,10.446459
720,3,3188,10.436116
721,3,3188,10.425803
722,3,3188,10.415518
723,3,3188,10.405261
724,3,3188,10.395033
725,3,3188,10.384833
726,3,3188,10.374661
727,3,3188,10.364518
728,3,3188,10.354403
729,3,3188,10.344314
730,3,3188,10.334252
731,3,3188,10.32422
732,3,3188,10.314214
733,3,3188,10.304235
734,3,3188,10.294284
735,3,3188,10.28436
736,3,3188,10.274463
737,3,3188,10.264592
738,3,3188,10.254748
739,3,3188,10.244931
740,3,3188,10.235141
741,3,3188,10.225377
742,3,3188,10.215639
743,3,3188,10.205928
744,3,3188,10.196242
745,3,3188,10.1865835
746,3,3188,10.17695
747,3,3188,10.167342
748,3,3188,10.15776
749,3,3188,10.148204
750,3,3188,10.138673
751,3,3188,10.129167
752,3,3188,10.119686
753,3,3188,10.110231
754,3,3188,10.100801
755,3,3188,10.091396
756,3,3188,10.082016
757,3,3188,10.07266
758,3,3188,10.06333
759,3,3188,10.054024
760,3,3188,10.044742
761,3,3188,10.035484
762,3,3188,10.026251
763,3,3188,10.017042
764,3,3188,10.007857
765,3,3188,9.998696
766,3,3188,9.98956
767,3,3188,9.980447
768,3,3188,9.971358
769,3,3188,9.962293
770,3,3188,9.953251
771,3,3188,9.944233
772,3,3188,9.935238
773,3,3188,9.926266
774,3,3188,9.917317
775,3,3188,9.908392
776,3,3188,9.899489
777,3,3188,9.89061
778,3,3188,9.881753
779,3,3188,9.872919
780,3,3188,9.864107
781,3,3188,9.855318
782,3,3188,9.846552
783,3,3188,9.837808
784,3,3188,9.829086
785,3,3188,9.820387
786,3,3188,9.811709
787,3,3188,9.803054
788,3,3188,9.79442
789,3,3188,9.785809
790,3,3188,9.777219
791,3,3188,9.768651
792,3,3188,9.760105
793,3,3188,9.75158
794,3,3188,9.743076
795,3,3188,9.734594
796,3,3188,9.726133
797,3,3188,9.717693
798,3,3188,9.709275
799,3,3188,9.700878
800,3,3188,9.692502
801,3,3188,9.684147
802,3,3188,9.675813
803,3,3188,9.6675
804,3,3188,9.659206
805,3,3188,9.650934
806,3,3188,9.642682
807,3,3188,9.634451
808,3,3188,9.62624
809,3,3188,9.61805
810,3,3188,9.609879
811,3,3188,9.601728
812,3,3188,9.593598
813,3,3188,9.585488
814,3,3188,9.577398
815,3,3188,9.569328
816,3,3188,9.561277
817,3,3188,9.5532465
818,3,3188,9.545236
819,3,3188,9.537244
820,3,3188,9.529272
821,3,3188,9.521319
822,3,3188,9.513386
823,3,3188,9.505471
824,3,3188,9.497577
825,3,3188,9.489701
826,3,3188,9.481844
827,3,3188,9.474006
828,3,3188,9.4661875
829,3,3188,9.458387
830,3,3188,9.450606
831,3,3188,9.442844
832,3,3188,9.435101
833,3,3188,9.427376
834,3,3188,9.419669
835,3,3188,9.411981
836,3,3188,9.404311
837,3,3188,9.39666
838,3,3188,9.389027
839,3,3188,9.381412
840,3,3188,9.373815
841,3,3188,9.366236
842,3,3188,9.358675
843,3,3188,9.351132
844,3,3188,9.343607
845,3,3188,9.3361
846,3,3188,9.32861
847,3,3188,9.321138
848,3,3188,9.313684
849,3,3188,9.306248
850,3,3188,9.298829
851,3,3188,9.291428
852,3,3188,9.284043
853,3,3188,9.276676
854,3,3188,9.269326
855,3,3188,9.261993
856,3,3188,9.254678
857,3,3188,9.247379
858,3,3188,9.240098
859,3,3188,9.232834
860,3,3188,9.225587
861,3,3188,9.218356
862,3,3188,9.211142
863,3,3188,9.203944
864,3,3188,9.196764
865,3,3188,9.1896
866,3,3188,9.182452
867,3,3188,9.175322
868,3,3188,9.168207
869,3,3188,9.161109
870,3,3188,9.154028
871,3,3188,9.146962
872,3,3188,9.139913
873,3,3188,9.132879
874,3,3188,9.125862
875,3,3188,9.118861
876,3,3188,9.1118765
877,3,3188,9.104908
878,3,3188,9.097955
879,3,3188,9.091018
880,3,3188,9.084096
881,3,3188,9.07719
882,3,3188,9.0703
883,3,3188,9.063426
884,3,3188,9.056567
885,3,3188,9.049724
886,3,3188,9.042895
887,3,3188,9.036082
888,3,3188,9.0292845
889,3,3188,9.022502
890,3,3188,9.015736
891,3,3188,9.008985
892,3,3188,9.002248
893,3,3188,8.995526
894,3,3188,8.98882
895,3,3188,8.982129
896,3,3188,8.975452
897,3,3188,8.968791
898,3,3188,8.962144
899,3,3188,8.955512
900,3,3188,8.9488945
901,3,3188,8.942292
902,3,3188,8.935704
903,3,3188,8.9291315
904,3,3188,8.922573
905,3,3188,8.916029
906,3,3188,8.909499
907,3,3188,8.902984
908,3,3188,8.896482
909,3,3188,8.889996
910,3,3188,8.883523
911,3,3188,8.877065
912,3,3188,8.870621
913,3,3188,8.86419
914,3,3188,8.857774
915,3,3188,8.851372
916,3,3188,8.844984
917,3,3188,8.83861
918,3,3188,8.83225
919,3,3188,8.825904
920,3,3188,8.8195715
921,3,3188,8.813252
922,3,3188,8.806948
923,3,3188,8.800656
924,3,3188,8.794378
925,3,3188,8.788114
926,3,3188,8.781862
927,3,3188,8.775625
928,3,3188,8.769402
929,3,3188,8.763191
930,3,3188,8.756994
931,3,3188,8.750811
932,3,3188,8.74464
933,3,3188,8.738483
934,3,3188,8.732339
935,3,3188,8.726208
936,3,3188,8.72009
937,3,3188,8.713985
938,3,3188,8.707893
939,3,3188,8.701815
940,3,3188,8.695749
941,3,3188,8.689696
942,3,3188,8.683657
943,3,3188,8.677629
944,3,3188,8.671615
945,3,3188,8.665613
946,3,3188,8.659623
947,3,3188,8.653647
948,3,3188,8.647683
949,3,3188,8.641732
950,3,3188,8.635794
951,3,3188,8.629868
952,3,3188,8.623954
